-0.122389	5782.876067	5705.242788	2.176797
-0.108041	5786.144749	5705.486189	4.135505
-0.085495	5791.279960	5705.868581	6.080421
-0.074328	5798.368179	5706.396403	7.840149
-0.074328	5807.175193	5707.052215	9.660946
-0.074328	5817.871604	5707.848720	11.643887
-0.074328	5830.599105	5708.796469	13.719415
-0.074328	5842.642303	5709.693262	10.606253
-0.083835	5851.463778	5710.464550	7.484874
-0.089992	5857.444305	5711.004207	4.810906
-0.094092	5861.028878	5711.377056	2.747464
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.095547	5861.727718	5711.457648	0.000000
-0.097802	5862.810725	5711.582543	2.083143
-0.104378	5865.968671	5711.946726	4.025937
-0.114815	5871.064723	5712.534416	5.998878
-0.114815	5878.252426	5713.363320	8.217596
-0.118311	5887.349788	5714.454678	10.039985
-0.126740	5898.362174	5715.857907	11.925774
-0.126740	5911.132116	5717.485088	13.696532
-0.126740	5925.851757	5719.360705	15.441756
-0.126740	5941.186760	5721.314733	15.464982
-0.126740	5956.500467	5723.266047	15.496773
-0.087467	5971.844167	5724.746240	15.376771
-0.086349	5987.238386	5726.078832	15.406926
-0.086349	6002.607903	5727.409286	15.423748
-0.086349	6017.985744	5728.740461	15.381653
-0.086349	6033.359857	5730.071313	15.472503
-0.086349	6048.664330	5731.396137	14.815096
-0.086349	6061.519715	5732.508956	11.336517
-0.086349	6071.111425	5733.339258	8.235321
-0.081307	6077.758325	5733.853907	5.440936
-0.078184	6081.869144	5734.172147	3.210046
-0.077261	6084.088701	5734.343975	1.594191
-0.077261	6085.113381	5734.423301	0.656045
-0.077261	6085.521003	5734.454857	0.243526
-0.077261	6085.668589	5734.466282	0.088076
-0.077261	6085.721857	5734.470406	0.033043
-0.077261	6085.741155	5734.471900	0.011983
-0.077261	6085.748093	5734.472437	0.004261
-0.077261	6085.750608	5734.472632	0.001527
-0.077261	6085.751494	5734.472700	0.000532
-0.077261	6085.751817	5734.472725	0.000197
-0.077261	6085.751932	5734.472734	0.000068
-0.077261	6085.751973	5734.472738	0.000025
-0.077261	6085.751988	5734.472739	0.000009
-0.077261	6085.751993	5734.472739	0.000003
-0.077261	6085.751995	5734.472739	0.000001
-0.077261	6085.751996	5734.472739	0.000000
-0.077261	6085.751996	5734.472739	0.000000
-0.077261	6085.777819	5734.474738	0.259000
-0.076842	6087.281858	5734.586134	2.437057
-0.074038	6090.849960	5734.828549	4.476443
-0.069626	6096.478708	5735.210962	6.587133
-0.067835	6104.149716	5735.732126	8.532003
-0.060362	6113.644975	5736.287253	10.340644
-0.056557	6124.959454	5736.926900	11.608925
-0.051355	6134.082133	5737.393806	7.108925
-0.051136	6138.710353	5737.630681	2.608925
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.339041	5737.662858	0.000000
-0.051136	6139.364525	5737.664162	0.255155
-0.051136	6140.909897	5737.743256	2.601083
-0.051136	6144.593341	5737.931777	4.607072
-0.051136	6150.279016	5738.222774	6.565234
-0.051136	6157.838746	5738.609687	8.356816
-0.051136	6167.181572	5739.087860	10.226799
-0.051136	6178.416717	5739.662883	12.113492
-0.051136	6191.539904	5740.334537	13.886502
-0.051136	6206.424346	5741.096334	15.385610
-0.051136	6221.834731	5741.885049	15.385944
-0.063606	6237.270083	5742.824868	15.466512
-0.076171	6252.660975	5743.999485	15.484686
-0.076171	6268.064358	5745.175057	15.473354
-0.086958	6282.120915	5746.377666	12.536918
-0.087030	6292.825530	5747.309178	9.240804
-0.068309	6300.475100	5747.766171	6.411050
-0.059216	6305.432425	5748.057218	3.892738
-0.060037	6307.959764	5748.219487	0.895504
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060051	6308.004226	5748.222342	0.000000
-0.060100	6308.154094	5748.231964	0.753311
-0.060737	6310.067644	5748.354825	2.861723
-0.062583	6314.014614	5748.608242	4.840716
-0.064117	6319.955384	5748.989671	6.792219
-0.064067	6327.701090	5749.486384	8.597008
-0.063954	6337.421536	5750.108898	10.682235
-0.060516	6348.631096	5750.785426	10.511290
-0.052316	6357.361644	5751.242592	7.434744
-0.052316	6363.212666	5751.548975	4.754034
-0.052092	6366.715489	5751.729704	2.594037
-0.051882	6368.549744	5751.823227	1.236791
-0.051790	6369.351891	5751.864126	0.506308
-0.051754	6369.663322	5751.880005	0.189436
-0.051741	6369.776858	5751.885794	0.069342
-0.051737	6369.817562	5751.887869	0.025014
-0.051735	6369.832081	5751.888609	0.008979
-0.051734	6369.837323	5751.888877	0.003124
-0.051731	6369.863943	5751.890234	0.249060
-0.058764	6371.402328	5752.055260	2.619309
-0.278264	6373.369057	5754.478501	4.455813
-1.015626	6376.088746	5764.013887	6.282139
-1.593237	6372.739838	5770.457019	8.409690
-2.050130	6368.429426	5778.750038	10.353042
-2.050130	6363.150191	5788.907021	12.612441
-2.040576	6357.033623	5800.919108	14.621500
-1.887234	6352.352063	5814.142492	13.009977
-1.859371	6349.228081	5824.673482	9.715855
-1.858866	6346.989008	5832.229964	6.670570
-1.858866	6345.518472	5837.192764	4.128355
-1.809500	6344.976488	5841.060087	4.867777
-1.206182	6349.501628	5844.541075	7.054476
-0.496109	6357.370979	5848.965131	8.971152
-0.317282	6367.465338	5849.401783	10.907118
-0.043230	6379.470557	5849.921093	12.925118
-0.036059	6393.444608	5850.439331	14.803625
-0.026512	6409.317918	5850.862567	16.145317
-0.026512	6423.506813	5851.238831	12.642266
-0.025100	6434.353041	5851.509471	9.362538
-0.021326	6442.059910	5851.668447	6.380003
-0.011715	6447.083152	5851.664922	3.878433
-0.006372	6449.759335	5851.655881	1.178052
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006170	6449.860139	5851.655540	0.000000
-0.006018	6449.936199	5851.655283	0.502041
-0.002497	6451.700089	5851.649324	2.739512
0.003378	6455.530999	5851.636382	4.707547
0.025536	6461.202261	5851.350981	6.434847
0.069469	6468.698807	5850.797957	8.445837
0.073637	6478.262485	5850.092440	10.432546
0.009935	6489.840770	5850.005297	12.525783
-0.009230	6503.509657	5850.131468	14.604873
-0.009230	6519.225029	5850.276530	16.600420
-0.009230	6537.009123	5850.440686	18.578591
-0.009230	6555.589189	5850.612190	18.517208
-0.009230	6574.182967	5850.783821	18.598023
-0.009230	6592.770713	5850.955396	18.608765
-0.009230	6611.312671	5851.126548	18.142377
0.275463	6626.473353	5847.266774	13.642377
0.275463	6637.240449	5844.223475	9.142377
0.275463	6643.710182	5842.394818	4.944740
0.275463	6647.271356	5841.388259	2.739833
0.275463	6649.132169	5840.862304	1.363340
0.275463	6649.961998	5840.627754	0.552187
0.275463	6650.290559	5840.534887	0.210023
0.275463	6650.408992	5840.501412	0.074823
0.275463	6650.451298	5840.489455	0.026344
0.275463	6650.466392	5840.485188	0.009242
0.275463	6650.471839	5840.483649	0.003504
0.275463	6650.473789	5840.483098	0.001238
0.275463	6650.474490	5840.482900	0.000446
0.275463	6650.474740	5840.482829	0.000157
0.275463	6650.474830	5840.482803	0.000057
0.275463	6650.474862	5840.482794	0.000019
0.275463	6650.474873	5840.482791	0.000007
0.275463	6650.474877	5840.482790	0.000003
0.275463	6650.474879	5840.482790	0.000001
0.275463	6650.474879	5840.482789	0.000000
0.275463	6650.474879	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.474880	5840.482789	0.000000
0.275463	6650.499177	5840.475922	0.252008
0.269203	6651.991659	5840.132249	2.425661
0.100797	6655.082277	5841.230595	4.441428
-0.609276	6657.062887	5846.436300	6.420763
-1.168590	6660.283419	5853.369102	8.403137
-0.901219	6666.698164	5860.532434	10.365529
-0.463609	6677.124056	5865.575134	12.480572
-0.256781	6690.401075	5869.147013	14.394970
-0.167016	6705.694705	5871.792455	15.413478
-0.183682	6721.174513	5874.552184	15.409363
-0.187013	6736.611818	5877.486959	15.430085
-0.198149	6752.032854	5880.558795	15.407198
-0.167917	6767.561611	5883.191084	15.414276
-0.172119	6783.081087	5885.875819	15.435309
-0.191247	6798.541016	5888.869059	15.483657
-0.178256	6814.009134	5891.702026	15.424899
-0.195966	6829.420681	5894.673213	15.464749
-0.203339	6844.544375	5897.801270	15.386936
-0.202335	6858.783726	5900.722354	13.110949
-0.202335	6869.793976	5902.981015	9.826340
-0.202335	6877.726886	5904.608385	6.830747
-0.202335	6882.957012	5905.681302	4.240376
-0.202335	6885.870168	5906.278912	1.643873
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.088771	5906.323756	0.000000
-0.202335	6886.114106	5906.328953	0.258634
-0.202335	6887.557794	5906.625114	2.361262
-0.202335	6890.792402	5907.288667	4.170877
-0.202335	6895.978935	5908.352641	6.269699
-0.202335	6903.121180	5909.817813	8.141535
-0.202335	6912.049917	5911.649469	9.989287
-0.202335	6922.837151	5913.862380	11.855473
-0.202335	6935.573415	5916.475118	13.937356
-0.202335	6950.247344	5919.485352	15.428695
-0.202335	6965.391489	5922.592047	15.500202
-0.202335	6980.503984	5925.692250	15.405556
-0.202335	6995.609589	5928.791039	15.429242
-0.202335	7010.746182	5931.896184	15.409270
-0.202335	7025.877122	5935.000170	15.408197
-0.202335	7041.007609	5938.104064	15.386023
-0.202335	7056.128951	5941.206081	15.479659
-0.202525	7071.242656	5944.308860	15.416531
-0.201727	7086.373969	5947.402882	15.390912
-0.202009	7101.524632	5950.505365	15.480382
-0.202085	7116.642290	5953.602696	15.389801
-0.202085	7131.756004	5956.699218	15.465536
-0.194565	7146.950013	5959.719046	15.445443
-0.210577	7162.069313	5962.879753	15.481425
-0.214010	7176.402146	5965.994825	13.227217
-0.218060	7187.574134	5968.472694	10.000721
-0.202179	7195.699157	5970.076692	6.952448
-0.192298	7201.064980	5971.145718	4.365274
-0.194389	7204.197491	5971.772989	2.099481
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.194889	7204.579554	5971.851614	0.000000
-0.196505	7205.815957	5972.106054	2.197230
-0.199658	7209.015744	5972.764541	4.223664
-0.202569	7214.823494	5970.589537	6.166107
-0.203486	7221.805865	5972.030295	7.955169
-0.191440	7230.646677	5973.706962	9.844792
-0.164488	7239.609737	5975.194717	7.743714
-0.164488	7245.777856	5976.218547	5.067146
-0.164488	7249.549434	5976.844582	2.911693
-0.164488	7251.537434	5977.174565	1.398866
-0.164488	7252.430318	5977.322772	0.594439
-0.164488	7252.788897	5977.382292	0.218994
-0.164488	7252.919616	5977.403990	0.077748
-0.164488	7252.966505	5977.411773	0.028814
-0.164488	7252.983163	5977.414538	0.010377
-0.164488	7252.989182	5977.415537	0.003636
-0.164488	7252.991336	5977.415894	0.001297
-0.164488	7252.992109	5977.416023	0.000482
-0.164488	7252.992386	5977.416068	0.000172
-0.164488	7252.992484	5977.416085	0.000059
-0.164488	7252.992520	5977.416091	0.000022
-0.164488	7252.992533	5977.416093	0.000008
-0.164488	7252.992537	5977.416094	0.000003
-0.164488	7252.992539	5977.416094	0.000001
-0.164488	7252.992540	5977.416094	0.000000
-0.164488	7252.992540	5977.416094	0.000000
-0.164488	7253.017472	5977.420232	0.252741
-0.161775	7254.477875	5977.629651	2.343104
-0.143396	7257.849798	5977.965920	4.240420
-0.114596	7263.131958	5978.492688	6.185544
-0.099397	7270.352275	5979.212742	8.160201
-0.093374	7279.542876	5980.056641	10.242262
-0.089552	7290.790968	5981.066635	12.171651
-0.002225	7303.940452	5981.198439	14.034364
0.039860	7318.272780	5980.627278	13.289974
0.202774	7329.509049	5978.234468	9.995498
0.209820	7337.655002	5976.499753	7.028441
0.209820	7343.061142	5975.348493	4.370601
0.209820	7346.219252	5974.675960	2.347119
0.209820	7347.825398	5974.333925	1.142408
0.209820	7348.518287	5974.186371	0.456275
0.209820	7348.781858	5974.130242	0.160527
0.209820	7348.877689	5974.109835	0.058620
0.209820	7348.911838	5974.102563	0.020554
0.209820	7348.924047	5974.099963	0.007664
0.209820	7348.928461	5974.099023	0.002771
0.209820	7348.930039	5974.098687	0.000962
0.209820	7348.930608	5974.098566	0.000343
0.209820	7348.930811	5974.098522	0.000126
0.209820	7348.930884	5974.098507	0.000045
0.209820	7348.930910	5974.098501	0.000016
0.209820	7348.930919	5974.098499	0.000006
0.209820	7348.930922	5974.098499	0.000002
0.209820	7348.930924	5974.098498	0.000001
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.930924	5974.098498	0.000000
0.209820	7348.955454	5974.093275	0.250791
0.213350	7350.503965	5973.720100	2.566810
0.234085	7354.049982	5972.705784	4.382156
0.276707	7359.358115	5971.027264	6.177568
0.420087	7366.113470	5967.420425	8.187129
0.790070	7372.400555	5960.117621	10.210629
1.189969	7376.506698	5949.562495	12.166499
1.223031	7380.992346	5937.188214	14.090011
1.223031	7386.103026	5923.089694	15.464123
1.223031	7391.358865	5908.590732	15.395934
1.198729	7396.910586	5894.177847	15.495055
1.186543	7402.699931	5879.860308	15.425932
1.186543	7408.320500	5865.960167	13.817923
1.186543	7412.825305	5854.819403	10.493098
1.186543	7416.137496	5846.628076	7.816648
1.186543	7419.446876	5838.443699	9.624116
1.181413	7423.470115	5828.656309	11.632680
1.180126	7428.282669	5816.976055	13.480737
1.181090	7433.784932	5803.579155	15.321539
1.181090	7439.481986	5789.707977	13.921932
1.181090	7444.042762	5778.603409	10.482548
1.181090	7447.378238	5770.482198	7.463442
1.181090	7449.620021	5765.023908	4.754891
1.181090	7450.972582	5761.730695	2.712544
1.181090	7451.671259	5760.029557	1.250021
