0	7459	5746	3	0
0	7459	5746	3	0
0	7459	5745	3	2
0	7460	5742	3	4
0	7461	5737	3	6
0	7462	5729	3	7
0	7463	5720	3	10
0	7462	5709	3	12
0	7461	5697	3	10
0	7459	5688	3	7
0	7458	5682	3	4
0	7457	5679	3	2
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7457	5678	3	0
0	7456	5677	3	2
0	7455	5674	3	4
0	7453	5669	3	6
0	7450	5663	4	7
0	7446	5655	4	9
0	7441	5645	4	11
0	7436	5634	4	13
0	7430	5622	4	11
0	7425	5614	4	8
0	7422	5608	4	5
0	7421	5604	4	3
0	7419	5602	4	1
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5601	4	0
0	7419	5600	4	0
0	7418	5599	4	2
0	7417	5596	4	4
0	7416	5591	3	6
0	7417	5584	3	8
0	7420	5576	3	9
0	7424	5565	3	11
0	7427	5553	3	13
0	7430	5539	3	14
0	7432	5525	3	14
0	7434	5511	3	13
0	7437	5497	3	14
0	7439	5483	3	14
0	7442	5470	3	14
0	7444	5456	3	13
0	7447	5442	3	14
0	7449	5428	3	13
0	7451	5414	3	13
0	7452	5402	3	10
0	7454	5394	3	7
0	7454	5388	3	4
0	7455	5385	3	2
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5385	3	0
0	7455	5383	3	2
0	7455	5380	3	4
0	7456	5375	3	6
0	7454	5367	3	8
0	7456	5358	3	10
0	7458	5347	3	12
0	7461	5334	3	14
0	7464	5320	3	14
0	7464	5306	3	14
0	7467	5293	3	12
0	7470	5282	3	9
0	7471	5275	3	6
0	7472	5270	3	3
0	7473	5268	3	1
0	7473	5267	3	0
0	7473	5266	3	0
0	7473	5266	3	0
0	7473	5266	3	0
0	7473	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5266	3	0
0	7474	5264	3	2
0	7475	5261	3	4
0	7476	5255	3	6
0	7478	5247	3	8
0	7481	5238	3	10
0	7484	5227	3	12
0	7487	5213	3	14
0	7489	5199	3	13
0	7491	5186	3	14
0	7491	5172	3	14
0	7492	5158	3	13
0	7493	5144	3	14
0	7494	5130	3	14
0	7494	5116	3	13
0	7495	5102	3	14
0	7496	5088	3	14
0	7496	5074	3	14
0	7497	5060	3	13
0	7497	5046	3	14
0	7496	5032	3	13
0	7495	5018	3	14
0	7494	5006	3	10
0	7493	4997	3	7
0	7492	4991	3	4
0	7491	4988	3	2
0	7490	4986	3	1
0	7490	4985	3	0
0	7490	4985	3	0
0	7490	4984	3	0
0	7490	4984	3	0
0	7490	4983	3	2
0	7489	4979	3	4
0	7486	4974	3	6
0	7481	4968	4	8
0	7471	4967	4	10
0	7460	4968	4	12
0	7446	4968	4	14
0	7433	4967	4	13
0	7421	4961	4	14
0	7412	4951	4	14
0	7402	4940	4	13
0	7395	4929	4	14
0	7389	4916	3	13
0	7384	4903	3	14
0	7379	4890	3	13
0	7374	4877	3	13
0	7369	4864	3	14
0	7364	4852	3	14
0	7359	4838	3	14
0	7354	4825	3	14
0	7349	4812	3	14
0	7344	4799	3	14
0	7338	4787	3	14
0	7333	4774	3	13
0	7327	4761	4	13
0	7320	4751	4	11
0	7314	4743	4	8
0	7309	4739	4	5
0	7306	4736	4	3
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4735	4	0
0	7305	4734	4	1
0	7303	4733	4	3
0	7299	4731	4	5
0	7294	4727	4	7
0	7287	4722	4	9
0	7278	4717	4	11
0	7268	4709	4	13
0	7256	4702	4	14
0	7243	4696	4	14
0	7230	4690	4	14
0	7216	4685	4	14
0	7202	4684	4	14
0	7188	4684	4	13
0	7174	4684	4	14
0	7160	4684	4	14
0	7146	4684	4	14
0	7132	4684	4	13
0	7120	4684	4	9
0	7112	4684	4	9
0	7102	4685	4	11
0	7089	4685	4	13
0	7076	4685	4	13
0	7061	4685	4	14
0	7047	4685	4	14
0	7033	4686	4	14
0	7020	4686	4	11
0	7010	4686	4	8
0	7003	4686	4	5
0	6999	4686	4	3
0	6996	4686	4	1
0	6995	4686	4	0
0	6995	4686	4	0
0	6995	4686	4	0
0	6995	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6994	4686	4	0
0	6993	4686	4	2
0	6989	4686	4	4
0	6985	4684	4	6
0	6983	4677	4	8
0	6981	4667	3	10
0	6980	4656	3	12
0	6978	4643	3	13
0	6978	4629	3	14
0	6977	4615	3	11
0	6977	4606	3	8
0	6976	4599	3	5
0	6976	4594	3	3
0	6976	4592	3	1
0	6976	4591	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4590	3	0
0	6976	4588	3	2
0	6976	4585	3	4
0	6979	4580	3	6
0	6986	4579	2	8
0	6995	4578	8	10
0	7007	4576	8	12
0	7019	4571	8	13
0	7031	4562	2	14
0	7034	4549	3	12
0	7033	4538	3	8
0	7033	4531	3	5
0	7033	4527	3	3
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4524	3	0
0	7033	4522	3	3
0	7029	4517	3	5
0	7029	4510	3	7
0	7029	4502	3	9
0	7028	4492	3	11
0	7027	4480	3	13
0	7026	4466	3	14
0	7025	4452	3	14
0	7025	4438	3	14
0	7024	4425	3	12
0	7024	4414	3	9
0	7024	4407	3	6
0	7023	4403	3	3
0	7022	4398	3	5
0	7016	4394	4	7
0	7008	4390	4	9
0	6998	4388	4	11
0	6985	4386	4	13
0	6971	4384	4	14
0	6966	4374	3	13
0	6967	4360	3	14
0	6968	4346	3	14
0	6969	4332	3	14
0	6970	4318	3	14
0	6971	4305	3	11
0	6971	4295	3	8
0	6972	4288	3	5
0	6973	4284	3	3
0	6974	4282	3	1
0	6974	4281	3	0
0	6974	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4280	3	0
0	6975	4279	3	2
0	6977	4276	3	4
0	6979	4272	2	6
0	6983	4267	2	7
0	6992	4264	2	9
0	7002	4261	8	11
0	7015	4257	8	13
0	7028	4253	8	14
0	7042	4249	8	13
0	7055	4244	8	14
0	7068	4240	8	13
0	7081	4235	8	14
0	7095	4233	8	13
0	7109	4227	2	14
0	7121	4222	2	14
0	7134	4216	2	14
0	7147	4210	2	14
0	7160	4204	2	14
0	7172	4198	2	14
0	7185	4192	2	13
0	7198	4186	2	14
0	7210	4180	2	13
0	7223	4174	2	14
0	7235	4168	2	14
0	7248	4162	2	14
0	7259	4156	2	11
0	7267	4152	2	7
0	7273	4150	8	5
0	7277	4149	8	2
0	7279	4149	8	1
0	7280	4149	8	0
0	7280	4149	8	0
0	7280	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7281	4149	8	0
0	7282	4149	8	2
0	7286	4150	8	4
0	7289	4154	8	6
0	7295	4160	8	8
0	7299	4169	7	10
0	7302	4180	7	12
0	7307	4193	7	14
0	7311	4206	7	14
0	7318	4219	8	14
0	7332	4223	8	13
0	7346	4223	8	14
0	7356	4233	8	14
0	7365	4243	8	14
0	7375	4254	8	14
0	7384	4264	8	14
0	7395	4273	8	14
